customer_city,customer_state,geolocation_lat,geolocation_lng,total_orders,total_sales
camocim de sao felix,PE,-8.35995575158674,-35.76212882375621,2,362.9
campanario,MG,-18.24000322829645,-41.72805532246127,2,278.7
campanha,MG,-21.834793738633515,-45.40188042460609,7,598.79
campestre,MG,-21.71111120484129,-46.24660902434687,3,321.70000000000005
campestre da serra,RS,-28.78856158381966,-51.09526360192388,2,1348.99
campestre do maranhao,MA,-6.207448028884075,-47.304531237876944,2,249.89
campina da lagoa,PR,-24.59241160657905,-52.80415320094136,2,519.7
campina das missoes,RS,-27.986799762328445,-54.84099998542986,2,155.8
campina do monte alegre,SP,-23.57677904095924,-48.446210632219476,2,237.9
campina grande,PB,-7.269665548704375,-35.92247453776104,1,99.9
campina grande,PB,-7.259828499568576,-35.90795349578872,3,124.8
campina grande,PB,-7.254647552821171,-35.8808650885552,1,1380.0
campina grande,PB,-7.250838954784539,-35.92196026902124,2,68.89
campina grande,PB,-7.249322876715524,-35.899495955616075,6,1365.9
campina grande,PB,-7.248690226778614,-35.91161978828012,2,188.0
campina grande,PB,-7.242654004144222,-35.921386202832984,1,35.9
campina grande,PB,-7.24165430568302,-35.92787825311108,2,178.9
campina grande,PB,-7.239732578370142,-35.878940748373566,8,1798.8
campina grande,PB,-7.239387292120763,-35.894350587508924,2,993.99
campina grande,PB,-7.234276883817106,-35.90222547065862,4,1422.8899999999999
campina grande,PB,-7.230078719902844,-35.92526143528737,3,958.8
campina grande,PB,-7.227950443398683,-35.86967213102924,5,2104.49
campina grande,PB,-7.223875427633246,-35.914943350557124,4,977.96
campina grande,PB,-7.223322010807521,-35.90369567780545,7,848.14
campina grande,PB,-7.21946865312162,-35.89009882278153,5,646.7
campina grande,PB,-7.217805719389645,-35.909642982038264,1,289.9
campina grande,PB,-7.216352227994898,-35.869551856369704,3,632.99
campina grande,PB,-7.209296481826258,-35.88307818102055,3,2527.9
campina grande,PB,-7.208664515674982,-35.92392155667366,2,340.8
campina grande,PB,-7.208491848634334,-35.87446841449939,2,424.89
campina grande do sul,PR,-25.342398065900387,-49.086042958361304,9,1062.57
campina verde,MG,-19.53430181412056,-49.50209456509559,10,659.48
campinacu,GO,-13.805494461607296,-48.56666977907482,1,179.9
campinapolis,MT,-14.443594117719892,-52.832899541395136,3,324.86
campinas,SP,-23.02493387065307,-47.11602451997855,6,340.73
campinas,SP,-22.97774492891905,-47.1041530696193,20,2501.52
campinas,SP,-22.97510045616461,-47.142925230302296,40,5728.79
campinas,SP,-22.97413138758236,-47.12644955885273,39,5518.26
campinas,SP,-22.972177127739343,-47.16411864221615,10,1436.56
campinas,SP,-22.959176341060605,-47.08841447100673,8,950.47
campinas,SP,-22.951786190276994,-47.183933068148264,22,2632.56
campinas,SP,-22.94823833181119,-47.08004442285132,25,4733.79
campinas,SP,-22.94626727954731,-47.05049823985393,26,2862.5499999999997
campinas,SP,-22.942673177094182,-47.15320354544112,20,1669.08
campinas,SP,-22.942010639011677,-47.042321116234056,37,5045.33
campinas,SP,-22.94038299392597,-47.09526288732753,61,6701.88
campinas,SP,-22.93942997754596,-47.05945875329188,56,6821.79
campinas,SP,-22.934709833532807,-47.020690121451175,4,307.65
campinas,SP,-22.934052783934792,-47.04149327512879,8,895.6800000000001
campinas,SP,-22.933999074895695,-47.0330400441391,27,4237.9
campinas,SP,-22.931980169327545,-47.11184149169854,65,7197.42
campinas,SP,-22.924969862053615,-47.07428354596362,18,1669.82
campinas,SP,-22.919745626083735,-47.08545006284698,14,1099.8600000000001
campinas,SP,-22.919581236170725,-47.05723143749277,26,2605.02
campinas,SP,-22.919473410802443,-47.06863500383827,14,1385.08
campinas,SP,-22.91425500946327,-47.038841221159934,8,1605.95
campinas,SP,-22.9140200060427,-47.01353540823247,5,542.15
campinas,SP,-22.912451674236532,-47.04911549910744,22,3544.84
campinas,SP,-22.91163569455388,-47.0747633444191,29,4512.37
campinas,SP,-22.91127562068369,-47.11467894844891,22,1733.3
campinas,SP,-22.90936912513257,-47.09076806719007,9,2740.29
campinas,SP,-22.907875061471042,-47.085034848366966,7,954.84
campinas,SP,-22.906134398331158,-47.0634557594334,10,934.27
campinas,SP,-22.905002116394094,-47.059643520983876,3,215.12
campinas,SP,-22.90493675256665,-47.0970847230203,26,2845.42
campinas,SP,-22.90437708368826,-47.05895209128777,28,2663.37
campinas,SP,-22.904213692481406,-47.05654899637804,29,3793.67
campinas,SP,-22.900296724955908,-47.000376207127,19,3458.27
campinas,SP,-22.898535319255775,-47.067913012524386,16,2193.2
campinas,SP,-22.89838731739939,-47.051640547454824,25,3240.92
campinas,SP,-22.89500060780138,-47.034835548930815,36,3901.9
campinas,SP,-22.89384803253408,-47.06133702244195,16,2247.49
campinas,SP,-22.892119186598126,-47.05458135882981,23,4407.22
campinas,SP,-22.89205755456594,-47.08244278411783,63,6686.09
campinas,SP,-22.88922927868442,-47.1085156313,9,706.8
campinas,SP,-22.888413155714876,-46.98442198157682,9,862.77
campinas,SP,-22.887802678045407,-47.03827277348356,16,3985.4700000000003
campinas,SP,-22.88744258227838,-47.14091707601181,9,1282.78
campinas,SP,-22.885998814164026,-46.97339319793575,5,336.68
campinas,SP,-22.88460270536805,-47.06730188388008,29,3053.67
campinas,SP,-22.88170855771708,-47.050464266947195,23,2090.14
campinas,SP,-22.88166297959637,-47.126000666911445,8,805.88
campinas,SP,-22.88036748952471,-47.06080143054911,4,386.69
campinas,SP,-22.87782250112632,-47.04251003049261,4,592.7
campinas,SP,-22.877397525375304,-47.02946851223153,25,5868.16
campinas,SP,-22.872983576567275,-46.95984920765624,1,149.9
campinas,SP,-22.863075231369574,-47.14998118893472,19,1600.45
campinas,SP,-22.862234836097517,-46.976608256546086,7,941.27
campinas,SP,-22.859827954098073,-47.03822923832903,20,3737.49
campinas,SP,-22.85798998347003,-47.05305088047734,76,11855.0
campinas,SP,-22.85740792114335,-47.067493234800466,9,791.38
campinas,SP,-22.852838896649487,-47.075697471660256,28,2529.87
campinas,SP,-22.847124527138718,-47.13988679860964,10,738.75
campinas,SP,-22.846425889636095,-47.02476795983293,9,1184.84
campinas,SP,-22.841108341963047,-47.10388889500998,15,1630.55
campinas,SP,-22.823420763935182,-47.08719295680403,39,5797.69
campinas,SP,-22.820556839802265,-47.05109826059328,4,498.69
campinas,SP,-22.816656860200855,-47.071274052071395,31,5353.570000000001
campinas,SP,-22.81624790075628,-47.022836518501535,23,3832.1
campinas,SP,-22.791069250515495,-47.08099870691227,31,5392.26
campinas,SP,-22.75370081032649,-47.014534541869814,1,89.9
campinas do sul,RS,-27.71786642064481,-52.62398227507844,6,1398.89
campinorte,GO,-14.312747501518935,-49.15368762101759,7,1244.69
campo alegre,AL,-9.784323077256696,-36.349940688236316,2,919.1
campo alegre,SC,-26.172144046688267,-49.33601244876342,2,178.9
campo alegre de goias,GO,-17.63440177971588,-47.77658894586532,2,175.89000000000001
campo alegre de lourdes,BA,-9.512360481214106,-43.023321604946226,1,99.99
campo alegre de minas,MG,-19.099162775692967,-41.03380534053093,1,119.0
campo alegre do fidalgo,PI,-8.377891550634898,-41.835686326509794,1,194.98
campo azul,MG,-16.505728294096443,-44.811677797827386,1,79.9
campo belo,MG,-20.893764714167883,-45.27561311477834,21,1836.34
campo bom,RS,-29.67704500881413,-51.060403440177396,35,4264.8099999999995
campo do brito,SE,-10.750394350095682,-37.49323013983066,1,76.8
campo do meio,MG,-21.109499455456902,-45.8298343383836,4,251.69
campo do tenente,PR,-25.98558970418453,-49.67827341565766,1,55.9
campo ere,SC,-26.39536028245974,-53.080448080969894,7,560.6
campo florido,MG,-19.76253702549459,-48.574697713634805,1,59.8
campo formoso,BA,-10.504091563927071,-40.32610420270958,10,3419.13
campo grande,MS,-20.552840192478797,-54.650656384734226,1,14.39
campo grande,MS,-20.550804031175538,-54.621512565234674,2,258.6
campo grande,MS,-20.550450462820645,-54.66279587786044,1,214.0
campo grande,MS,-20.54606265502141,-54.606953912363906,1,149.0
campo grande,MS,-20.538041412075724,-54.6706496745699,2,279.0
campo grande,MS,-20.530876955099334,-54.63804071957777,4,3297.2799999999997
campo grande,MS,-20.529280997516114,-54.60913660720891,3,273.79
campo grande,MS,-20.526799635799197,-54.66690693778404,2,729.9
campo grande,MS,-20.52456333037959,-54.64428675878551,4,378.3
campo grande,MS,-20.524113754182228,-54.65704136836586,1,47.9
campo grande,MS,-20.523907605684585,-54.59022210920706,2,56.8
campo grande,MS,-20.51923699700729,-54.649461389297734,2,149.89000000000001
campo grande,MS,-20.518073278396322,-54.68419059805111,1,40.9
campo grande,MS,-20.51542718999842,-54.613751452250156,7,533.5
campo grande,MS,-20.51452874165759,-54.57101014292044,1,220.64
campo grande,MS,-20.513282515123688,-54.662381024886955,4,492.04999999999995
campo grande,MS,-20.50941895253068,-54.59724622190089,8,737.09
campo grande,MS,-20.503973689534877,-54.63145440756429,3,176.7
campo grande,MS,-20.500058430359516,-54.58520628491053,12,1149.68
campo grande,MS,-20.49946811138982,-54.64751284644465,2,228.9
campo grande,MS,-20.497861949719834,-54.6561169532162,4,332.98
campo grande,MS,-20.497550918835543,-54.68074428694083,4,737.9
campo grande,MS,-20.48953585964395,-54.62200869199452,3,298.8
campo grande,MS,-20.48668614567905,-54.60647980107663,5,577.39
campo grande,MS,-20.486367758092843,-54.59315702990547,15,2770.55
campo grande,MS,-20.484609606356642,-54.57057199717388,4,7269.89
campo grande,MS,-20.483661593703594,-54.66599110473054,4,647.8
campo grande,MS,-20.483338732520945,-54.638943233359775,5,401.3
campo grande,MS,-20.483293379345607,-54.552746232581754,3,354.89
campo grande,MS,-20.47791574581992,-54.744221587487836,1,89.0
campo grande,MS,-20.477707649463674,-54.64954316039999,7,812.36
campo grande,MS,-20.473539671490766,-54.578142898923126,11,2302.47
campo grande,MS,-20.473275776855303,-54.60938795111062,12,1331.62
campo grande,MS,-20.47289510099868,-54.625700499783306,8,2542.4
campo grande,MS,-20.472149456812723,-54.548597648992995,6,461.3
campo grande,MS,-20.47125723802697,-54.56254374100773,2,374.89
campo grande,MS,-20.469976766540103,-54.5966601782642,4,411.79
campo grande,MS,-20.466162344896553,-54.70197187609452,2,165.0
campo grande,MS,-20.462851386084587,-54.691033888564334,2,165.39000000000001
campo grande,MS,-20.461904893239883,-54.57946276298305,11,1883.99
campo grande,MS,-20.461116910037777,-54.54178790593922,3,254.79000000000002
campo grande,MS,-20.459926314581118,-54.61173109941503,18,4086.64
campo grande,MS,-20.458253768528138,-54.59772469153679,7,2711.5499999999997
campo grande,MS,-20.458191658788422,-54.6245117112982,3,379.69
campo grande,MS,-20.4569046815221,-54.64678802096931,4,327.88
campo grande,MS,-20.453390367929032,-54.63802140675385,4,270.39
campo grande,MS,-20.45295428868718,-54.58744900816364,5,213.26
campo grande,MS,-20.45288920638686,-54.66419738378802,4,447.87
campo grande,MS,-20.452048027255106,-54.62897406709354,2,69.89
campo grande,MS,-20.451700071088812,-54.5717860713157,4,1268.02
campo grande,MS,-20.448047106254716,-54.671822342752414,4,1748.89
campo grande,MS,-20.44381746416129,-54.609106628949824,13,2378.2400000000002
campo grande,MS,-20.442721075745045,-54.59303684571323,3,648.6
campo grande,MS,-20.441781015109182,-54.655910560286465,9,838.23
campo grande,MS,-20.44147431474535,-54.666864909217786,1,69.9
campo grande,MS,-20.4379114973018,-54.5744618473099,9,979.23
campo grande,MS,-20.435419798725388,-54.560835227583674,4,176.70000000000002
campo grande,MS,-20.43232199650956,-54.672139206007905,1,127.0
campo grande,MS,-20.431567994511017,-54.60791125416596,5,677.79
campo grande,MS,-20.430625933609814,-54.58344332205463,3,203.79
campo grande,MS,-20.42985739935358,-54.62314561530564,4,1013.8
campo grande,MS,-20.429049798654113,-54.654225862129515,3,346.42
campo grande,MS,-20.423159710618485,-54.564019573272304,5,1883.02
campo grande,MS,-20.422784819908138,-54.573002167419595,1,44.9
campo grande,MS,-20.422015615501945,-54.6034334307678,1,148.9
campo grande,MS,-20.42197122703154,-54.62943212233706,5,746.89
campo grande,MS,-20.421713641839236,-54.603070137545636,2,290.0
campo grande,MS,-20.41931427760709,-54.590601669060995,3,341.5
campo grande,MS,-20.418618356586176,-54.64144207353953,1,27.9
campo grande,MS,-20.417613011176748,-54.66241809915853,2,165.99
campo grande,MS,-20.390883343235682,-54.56954055626567,3,265.99
campo grande do piaui,PI,-7.147809345645576,-41.04434498937297,1,155.99
campo largo,PR,-25.491478617113714,-49.529695931146904,1,79.0
campo largo,PR,-25.472311300959117,-49.538963646217745,9,698.58
campo largo,PR,-25.46434177212552,-49.555524081905006,8,1472.7
campo largo,PR,-25.461508679817932,-49.42276071835314,3,283.96000000000004
campo largo,PR,-25.460543394917316,-49.52696341332561,6,347.1
campo largo,PR,-25.453481389268706,-49.51131950259274,1,39.9
campo largo,PR,-25.451028949732272,-49.55878492662089,3,338.9
campo largo,PR,-25.447504451400416,-49.441282702447324,1,56.99
campo largo,PR,-25.447380406242782,-49.53071140162284,4,532.86
campo limpo paulista,SP,-23.235143032966782,-46.76930413223988,6,523.08
campo limpo paulista,SP,-23.22310017153819,-46.79620853748901,9,1064.63
campo limpo paulista,SP,-23.221051455728016,-46.72617243788746,1,219.9
campo limpo paulista,SP,-23.211746332732215,-46.762875138051314,18,2005.35
campo limpo paulista,SP,-23.208291363688424,-46.78662802308945,4,200.47
campo limpo paulista,SP,-23.20128136696906,-46.781863782593305,8,701.01
campo limpo paulista,SP,-23.180521251100593,-46.764132070563335,1,59.0
campo magro,PR,-25.375606922660335,-49.38601129666979,1,39.8
campo maior,PI,-4.830288661012602,-42.16987422607917,7,993.66
campo mourao,PR,-24.05387579103656,-52.41469113156011,3,241.8
campo mourao,PR,-24.04942753807217,-52.37656854858303,7,767.16
campo mourao,PR,-24.048584867245136,-52.39984846663028,2,73.9
campo mourao,PR,-24.043010320742578,-52.38609136128861,12,986.84
campo mourao,PR,-24.041218925892235,-52.37165410839558,8,2176.36
campo mourao,PR,-24.034078488679658,-52.375641325826784,12,1259.98
campo mourao,PR,-24.02478033056311,-52.372058203123444,3,251.99
campo mourao,PR,-24.021226614509946,-52.36079738645991,1,36.9
campo mourao,PR,-24.016690072276415,-52.35317561140305,8,1464.5900000000001
campo novo,RS,-27.677040247147954,-53.80714061237942,2,539.79
campo novo do parecis,MT,-13.72672691576459,-57.90834821580805,15,4915.79
campo verde,MT,-15.55075630136651,-55.17606019140091,10,781.38
campos altos,MG,-19.69675757095511,-46.169855128235056,5,373.68
campos belos,GO,-13.03716354927162,-46.769693978198795,7,788.0699999999999
campos borges,RS,-28.886237588991257,-53.00127999192428,3,825.89
campos de julio,MT,-13.723170179440894,-59.25834528253074,6,934.8
campos do jordao,SP,-22.736719290555136,-45.58642608881505,25,3201.1
campos dos goytacazes,RJ,-21.834529795294912,-41.413800055377,7,594.6600000000001
campos dos goytacazes,RJ,-21.803761982979147,-41.302089143920995,13,973.08
campos dos goytacazes,RJ,-21.79490261917679,-41.28808473280227,5,232.55
campos dos goytacazes,RJ,-21.78310012212437,-41.324123840149454,4,493.79
campos dos goytacazes,RJ,-21.780357363243496,-41.327267718602805,10,3317.84
campos dos goytacazes,RJ,-21.7786485588144,-41.297014253086715,15,1186.75
campos dos goytacazes,RJ,-21.776692297411827,-41.31277925515022,6,1631.98
campos dos goytacazes,RJ,-21.77456585875411,-41.32326867758519,14,1112.04
campos dos goytacazes,RJ,-21.770417633475063,-41.30565249497783,10,2065.61
campos dos goytacazes,RJ,-21.76559214791652,-41.28202082268612,5,358.75
campos dos goytacazes,RJ,-21.762775347060227,-41.30963269524094,14,1266.23
campos dos goytacazes,RJ,-21.76228712736818,-41.33987997931834,29,4498.7
campos dos goytacazes,RJ,-21.761750429724565,-41.322672359078055,13,1852.77
campos dos goytacazes,RJ,-21.75650602388157,-41.33204541278835,37,6220.99
campos dos goytacazes,RJ,-21.749563309373716,-41.34030196878794,12,1700.07
campos dos goytacazes,RJ,-21.747611779956188,-41.34512104896509,6,1156.8
campos dos goytacazes,RJ,-21.742667868834737,-41.31314052741214,9,1474.3600000000001
campos dos goytacazes,RJ,-21.74231062666481,-41.35658546786811,6,716.49
campos dos goytacazes,RJ,-21.733997772715973,-41.31566567511366,2,41.88
campos dos goytacazes,RJ,-21.728136997569354,-41.33195418171894,3,207.79000000000002
campos dos goytacazes,RJ,-21.727600198273002,-41.30591214558143,8,796.08
campos dos goytacazes,RJ,-21.721527370533842,-41.322142755170525,3,369.38
campos dos goytacazes,RJ,-21.705046634166308,-41.30577407928481,1,144.99
campos gerais,MG,-21.23678866810368,-45.75998487562615,4,457.16
campos novos,SC,-27.399055235300438,-51.22556495735034,14,1929.69
campos sales,CE,-7.07508607869851,-40.37356961584002,4,1543.9
campos verdes,GO,-14.261393536187512,-49.656981872122394,1,385.6
camutanga,PE,-7.408333948577803,-35.27303670858118,3,295.8
canaa,MG,-20.687087445335333,-42.62021405801984,1,54.99
canaa dos carajas,PA,-6.525210475145853,-49.872794593454344,9,1565.93
cananeia,SP,-25.009292746688903,-47.93195710361432,8,727.66
canapi,AL,-9.115906531545123,-37.60678416721471,1,230.0
canapolis,BA,-13.07598150697971,-44.2019611327694,1,13.65
canapolis,MG,-18.72350346707715,-49.199277900732596,5,525.8
canarana,BA,-11.716138289868587,-41.76715907046423,1,107.9
canarana,MT,-13.542298711925335,-52.27151765494582,10,1103.73
canavieiras,BA,-15.673596172003467,-38.949304954144246,6,799.8
candeal,BA,-11.807405855467286,-39.11979421469924,1,144.99
candeias,BA,-12.893005364384829,-38.75671830024681,1,14.4
candeias,BA,-12.85540598925911,-38.71642450470942,2,110.19
candeias,BA,-12.673022321359927,-38.53929141642132,3,441.79999999999995
candeias,BA,-12.671492643954242,-38.544469854282106,5,495.79
candeias,BA,-12.667386658936152,-38.53707882231345,1,29.0
candeias,MG,-20.771279225466223,-45.27427943740059,9,788.39
candeias do jamari,RO,-8.822748971584446,-63.64934899789282,1,279.0
candelaria,RS,-29.67044597567735,-52.78911852703207,4,573.39
candido de abreu,PR,-24.575841758798763,-51.332828082493094,4,360.8
candido godoi,RS,-27.949297688349883,-54.75222141272683,1,900.0
candido mendes,MA,-1.488876071178884,-45.73064413627023,1,239.8
candido mota,SP,-22.751128893730357,-50.38672852848477,16,1573.29
candido rodrigues,SP,-21.324486290283634,-48.63223957233123,4,81.78999999999999
candido sales,BA,-15.477954485009848,-41.24571428220992,3,396.78999999999996
candiota,RS,-31.50150939820098,-53.69073915188292,4,802.7
candoi,PR,-25.560542872996994,-52.03598040524518,1,43.0
canela,RS,-29.36052251726866,-50.81028933199042,17,2418.63
canelinha,SC,-27.265701646122324,-48.76801763692695,4,933.94
cangucu,RS,-31.395632570425594,-52.67708329253571,12,1310.18
canhotinho,PE,-8.878666516371505,-36.197745294632774,2,367.0
caninde,CE,-4.3559287899539,-39.314376212285076,5,565.39
caninde de sao francisco,SE,-9.673731489227313,-37.8002195110143,2,250.8
canitar,SP,-23.00534114145481,-49.78339218605728,2,287.25
canoas,RS,-29.95548445525428,-51.163232493292185,7,993.57
canoas,RS,-29.9547733095964,-51.18588572359675,14,2070.42
canoas,RS,-29.949839227216543,-51.16849385835352,12,1724.3700000000001
canoas,RS,-29.93731412377801,-51.16997494701149,8,730.62
canoas,RS,-29.926896860482543,-51.14643922499816,1,28.99
canoas,RS,-29.925210672252355,-51.195190396991414,1,12.9
canoas,RS,-29.924146120759737,-51.16163459086898,11,1562.49
